,Path,Length,Artist,Full_Path
172,Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII20A.mid,255.69482243333331,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII20A.mid
173,Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII21A.mid,413.3704987666666,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII21A.mid
174,Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii17b.mid,165.61249275,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii17b.mid
175,Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01b.mid,102.18665802499997,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01b.mid
176,Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii21b.mid,156.06231352499998,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii21b.mid
177,Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII17A.mid,203.33192571666663,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII17A.mid
178,Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01a.mid,122.20674314166668,Bach,raw_data_unzipped/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01a.mid
179,Bach/Bwv232 Mass/17. Bass Aria Et In Spritum .mid,319.2996092416667,Bach,raw_data_unzipped/Bach/Bwv232 Mass/17. Bass Aria Et In Spritum .mid
180,Bach/Bwv232 Mass/21. Benedictus .mid,254.75193407617195,Bach,raw_data_unzipped/Bach/Bwv232 Mass/21. Benedictus .mid
181,Bach/Bwv232 Mass/12. Chor Credo In Unum Deum .mid,185.0,Bach,raw_data_unzipped/Bach/Bwv232 Mass/12. Chor Credo In Unum Deum .mid
182,Bach/Bwv232 Mass/11. Chor Cum Sancto .mid,262.883206925,Bach,raw_data_unzipped/Bach/Bwv232 Mass/11. Chor Cum Sancto .mid
183,Bach/Bwv232 Mass/20. Osanna .mid,143.1704931240234,Bach,raw_data_unzipped/Bach/Bwv232 Mass/20. Osanna .mid
184,Bach/Bwv232 Mass/06. Chor Gratias Animus Tibi .mid,192.0,Bach,raw_data_unzipped/Bach/Bwv232 Mass/06. Chor Gratias Animus Tibi .mid
185,Bach/Bwv232 Mass/14. Duet In Unum .mid,324.94444482500006,Bach,raw_data_unzipped/Bach/Bwv232 Mass/14. Duet In Unum .mid
186,Bach/Bwv232 Mass/02. Christe Eleison .mid,411.80634883333335,Bach,raw_data_unzipped/Bach/Bwv232 Mass/02. Christe Eleison .mid
187,Bach/Bwv232 Mass/03. Kyrie Eleison .mid,285.028554,Bach,raw_data_unzipped/Bach/Bwv232 Mass/03. Kyrie Eleison .mid
188,Bach/Bwv232 Mass/08. Chor Qui Tollis .mid,226.15844603333335,Bach,raw_data_unzipped/Bach/Bwv232 Mass/08. Chor Qui Tollis .mid
189,Bach/Bwv232 Mass/10. Aria Quoniam.mid,324.62695863333335,Bach,raw_data_unzipped/Bach/Bwv232 Mass/10. Aria Quoniam.mid
190,Bach/Bwv232 Mass/01. Kyrie Eleison .mid,564.3669186416668,Bach,raw_data_unzipped/Bach/Bwv232 Mass/01. Kyrie Eleison .mid
191,Bach/Bwv232 Mass/22. Agnus Dei.mid,285.8955953378904,Bach,raw_data_unzipped/Bach/Bwv232 Mass/22. Agnus Dei.mid
192,Bach/Bwv232 Mass/23. Donna Nobis Pacem .mid,198.4570760996094,Bach,raw_data_unzipped/Bach/Bwv232 Mass/23. Donna Nobis Pacem .mid
193,Bach/Bwv232 Mass/07. Duet Domine Deus .mid,382.5088086833333,Bach,raw_data_unzipped/Bach/Bwv232 Mass/07. Duet Domine Deus .mid
194,Bach/Bwv232 Mass/05. Aria For Soprano .mid,340.9505604166666,Bach,raw_data_unzipped/Bach/Bwv232 Mass/05. Aria For Soprano .mid
195,Bach/Bwv232 Mass/16. Et Ressurexit.mid,272.61927321484376,Bach,raw_data_unzipped/Bach/Bwv232 Mass/16. Et Ressurexit.mid
196,Bach/Bwv232 Mass/04. Chor Gloria In Exelcis .mid,430.251991675,Bach,raw_data_unzipped/Bach/Bwv232 Mass/04. Chor Gloria In Exelcis .mid
197,Bach/Bwv232 Mass/19. Sanctus .mid,307.56092358398445,Bach,raw_data_unzipped/Bach/Bwv232 Mass/19. Sanctus .mid
198,Bach/Bwv232 Mass/13. Chor Patrem Omnipotentem .mid,171.0,Bach,raw_data_unzipped/Bach/Bwv232 Mass/13. Chor Patrem Omnipotentem .mid
199,Bach/Bwv232 Mass/18. Confiteor.mid,504.5,Bach,raw_data_unzipped/Bach/Bwv232 Mass/18. Confiteor.mid
200,Bach/Bwv232 Mass/09. Aria Qui Sedes.mid,339.0868590166667,Bach,raw_data_unzipped/Bach/Bwv232 Mass/09. Aria Qui Sedes.mid
201,Bach/Bwv232 Mass/15. Et Incarnatus & Cricifixus.mid,365.96794896875,Bach,raw_data_unzipped/Bach/Bwv232 Mass/15. Et Incarnatus & Cricifixus.mid
202,Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 2mov.mid,98.92500000000007,Bach,raw_data_unzipped/Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 2mov.mid
203,Bach/Concertos/Bwv1046 Brandenburg Concert n1 2mov.mid,202.07134437500045,Bach,raw_data_unzipped/Bach/Concertos/Bwv1046 Brandenburg Concert n1 2mov.mid
204,Bach/Concertos/Bwv1041 Violin Concerto n1 2mov.mid,92.0,Bach,raw_data_unzipped/Bach/Concertos/Bwv1041 Violin Concerto n1 2mov.mid
205,Bach/Concertos/Bwv1050 Brandenburg Concert n5 1-2-3movs.mid,1316.40941775,Bach,raw_data_unzipped/Bach/Concertos/Bwv1050 Brandenburg Concert n5 1-2-3movs.mid
206,Bach/Concertos/Bwv1043 Two Violins Concerto n3 1mov.mid,217.20000000000385,Bach,raw_data_unzipped/Bach/Concertos/Bwv1043 Two Violins Concerto n3 1mov.mid
207,Bach/Concertos/Bwv1048 Brandenburg Concert n3 2-3movs.mid,403.26434028749986,Bach,raw_data_unzipped/Bach/Concertos/Bwv1048 Brandenburg Concert n3 2-3movs.mid
208,Bach/Concertos/Bwv1047 Brandenburg Concert n2 2mov.mid,98.7,Bach,raw_data_unzipped/Bach/Concertos/Bwv1047 Brandenburg Concert n2 2mov.mid
209,Bach/Concertos/Bwv1051 Brandenburg Concert n6 2mov.mid,310.9817011640625,Bach,raw_data_unzipped/Bach/Concertos/Bwv1051 Brandenburg Concert n6 2mov.mid
210,Bach/Concertos/Bwv1042 Violin Concerto n2 2mov.mid,293.3332160000012,Bach,raw_data_unzipped/Bach/Concertos/Bwv1042 Violin Concerto n2 2mov.mid
211,Bach/Concertos/Bwv1048 Brandenburg Concert n3 1mov.mid,790.4289759999999,Bach,raw_data_unzipped/Bach/Concertos/Bwv1048 Brandenburg Concert n3 1mov.mid
212,Bach/Concertos/Bwv1043 Two Violins Concerto n3 3mov.mid,270.86534849999964,Bach,raw_data_unzipped/Bach/Concertos/Bwv1043 Two Violins Concerto n3 3mov.mid
213,Bach/Concertos/Bwv1049 Brandenburg Concert n4 2mov.mid,222.48061735000007,Bach,raw_data_unzipped/Bach/Concertos/Bwv1049 Brandenburg Concert n4 2mov.mid
214,Bach/Concertos/Bwv1041 Violin Concerto n1 1mov.mid,171.75,Bach,raw_data_unzipped/Bach/Concertos/Bwv1041 Violin Concerto n1 1mov.mid
215,Bach/Concertos/Bwv1046 Brandenburg Concert n1 1mov.mid,229.68743875000288,Bach,raw_data_unzipped/Bach/Concertos/Bwv1046 Brandenburg Concert n1 1mov.mid
216,Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 3mov.mid,488.90625,Bach,raw_data_unzipped/Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 3mov.mid
217,Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 1mov.mid,296.4499999999992,Bach,raw_data_unzipped/Bach/Concertos/Bwv1044 Flute Violin and Harpsichord Concerto 1mov.mid
218,Bach/Concertos/Bwv1046 Brandenburg Concert n1 3mov.mid,461.32500000000005,Bach,raw_data_unzipped/Bach/Concertos/Bwv1046 Brandenburg Concert n1 3mov.mid
219,Bach/Concertos/Bwv1041 Violin Concerto n1 3mov.mid,319.5,Bach,raw_data_unzipped/Bach/Concertos/Bwv1041 Violin Concerto n1 3mov.mid
220,Bach/Concertos/Bwv1051 Brandenburg Concert n6 3mov.mid,357.752323828125,Bach,raw_data_unzipped/Bach/Concertos/Bwv1051 Brandenburg Concert n6 3mov.mid
221,Bach/Concertos/Bwv1042 Violin Concerto n2 1mov.mid,427.1499999999865,Bach,raw_data_unzipped/Bach/Concertos/Bwv1042 Violin Concerto n2 1mov.mid
222,Bach/Concertos/Bwv1049 Brandenburg Concert n4 1mov.mid,493.08996084999995,Bach,raw_data_unzipped/Bach/Concertos/Bwv1049 Brandenburg Concert n4 1mov.mid
223,Bach/Concertos/Bwv1047 Brandenburg Concert n2 3mov.mid,140.8,Bach,raw_data_unzipped/Bach/Concertos/Bwv1047 Brandenburg Concert n2 3mov.mid
224,Bach/Concertos/Bwv1047 Brandenburg Concert n2 1mov.mid,326.3602099166666,Bach,raw_data_unzipped/Bach/Concertos/Bwv1047 Brandenburg Concert n2 1mov.mid
225,Bach/Concertos/Bwv1049 Brandenburg Concert n4 3mov.mid,489.99999999999983,Bach,raw_data_unzipped/Bach/Concertos/Bwv1049 Brandenburg Concert n4 3mov.mid
226,Bach/Concertos/Bwv1043 Two Violins Concerto n3 2mov.mid,150.625,Bach,raw_data_unzipped/Bach/Concertos/Bwv1043 Two Violins Concerto n3 2mov.mid
227,Bach/Concertos/Bwv1048 Brandenburg Concert n3 1mov B.mid,399.74980925000006,Bach,raw_data_unzipped/Bach/Concertos/Bwv1048 Brandenburg Concert n3 1mov B.mid
228,Bach/Concertos/Bwv1051 Brandenburg Concert n6 1mov.mid,395.63017041992185,Bach,raw_data_unzipped/Bach/Concertos/Bwv1051 Brandenburg Concert n6 1mov.mid
229,Bach/Concertos/Bwv1042 Violin Concerto n2 3mov.mid,160.43455799999793,Bach,raw_data_unzipped/Bach/Concertos/Bwv1042 Violin Concerto n2 3mov.mid
230,Bach/Bwv1079 The Musical Offering/Musical Offering n17 Trio-Andante.mid,169.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n17 Trio-Andante.mid
231,Bach/Bwv1079 The Musical Offering/Musical Offering n19.mid,658.0013160000001,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n19.mid
232,Bach/Bwv1079 The Musical Offering/Musical Offering n7.mid,144.00000000000009,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n7.mid
233,Bach/Bwv1079 The Musical Offering/Musical Offering n6.mid,113.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n6.mid
234,Bach/Bwv1079 The Musical Offering/Musical Offering n4.mid,31.515625,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n4.mid
235,Bach/Bwv1079 The Musical Offering/Musical Offering n5.mid,73.5,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n5.mid
236,Bach/Bwv1079 The Musical Offering/Musical Offering n2 Canon Perpetuus.mid,39.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n2 Canon Perpetuus.mid
237,Bach/Bwv1079 The Musical Offering/Musical Offering n15 Trio-Largo.mid,105.99999999999999,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n15 Trio-Largo.mid
238,Bach/Bwv1079 The Musical Offering/Musical Offering n3.mid,65.5,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n3.mid
239,Bach/Bwv1079 The Musical Offering/Musical Offering n1 Ricercare a 3.mid,368.99999999999994,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n1 Ricercare a 3.mid
240,Bach/Bwv1079 The Musical Offering/Musical Offering n16 Trio-Allegro.mid,81.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n16 Trio-Allegro.mid
241,Bach/Bwv1079 The Musical Offering/Musical Offering n9 Ricercare a 6.mid,58.5,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n9 Ricercare a 6.mid
242,Bach/Bwv1079 The Musical Offering/Musical Offering n8.mid,249.5,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n8.mid
243,Bach/Bwv1079 The Musical Offering/Musical Offering n14.mid,110.99999999999996,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n14.mid
244,Bach/Bwv1079 The Musical Offering/Musical Offering n12.mid,149.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n12.mid
245,Bach/Bwv1079 The Musical Offering/Musical Offering n18 Trio-Allegro.mid,156.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n18 Trio-Allegro.mid
246,Bach/Bwv1079 The Musical Offering/Musical Offering n13.mid,85.99999999999999,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n13.mid
247,Bach/Bwv1079 The Musical Offering/Musical Offering n11.mid,72.0,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n11.mid
248,Bach/Bwv1079 The Musical Offering/Musical Offering n10.mid,169.25,Bach,raw_data_unzipped/Bach/Bwv1079 The Musical Offering/Musical Offering n10.mid
249,Bach/Bwv001- 400 Chorales/042100b_.mid,29.999991999999995,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042100b_.mid
250,Bach/Bwv001- 400 Chorales/043100b_.mid,25.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/043100b_.mid
251,Bach/Bwv001- 400 Chorales/027400b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/027400b_.mid
252,Bach/Bwv001- 400 Chorales/026400b_.mid,29.333304,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026400b_.mid
253,Bach/Bwv001- 400 Chorales/006206b_.mid,20.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006206b_.mid
254,Bach/Bwv001- 400 Chorales/007206b_.mid,50.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007206b_.mid
255,Bach/Bwv001- 400 Chorales/024432b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024432b_.mid
256,Bach/Bwv001- 400 Chorales/013703b_.mid,217.17424588769532,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/013703b_.mid
257,Bach/Bwv001- 400 Chorales/004705b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004705b_.mid
258,Bach/Bwv001- 400 Chorales/Bwv025.6.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv025.6.mid
259,Bach/Bwv001- 400 Chorales/076904b_.mid,168.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/076904b_.mid
260,Bach/Bwv001- 400 Chorales/016806b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/016806b_.mid
261,Bach/Bwv001- 400 Chorales/040900bv.mid,29.999991999999995,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040900bv.mid
262,Bach/Bwv001- 400 Chorales/Bwv018a.5.mid,45.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv018a.5.mid
263,Bach/Bwv001- 400 Chorales/017206vn.mid,56.72739076757812,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/017206vn.mid
264,Bach/Bwv001- 400 Chorales/012506b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012506b_.mid
265,Bach/Bwv001- 400 Chorales/013506b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/013506b_.mid
266,Bach/Bwv001- 400 Chorales/033300b_.mid,39.13101688769531,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/033300b_.mid
267,Bach/Bwv001- 400 Chorales/032300b_.mid,24.44442,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/032300b_.mid
268,Bach/Bwv001- 400 Chorales/035100b_.mid,28.571399999999997,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/035100b_.mid
269,Bach/Bwv001- 400 Chorales/034100b_.mid,26.087556887695314,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/034100b_.mid
270,Bach/Bwv001- 400 Chorales/066200b_.mid,281.738952,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/066200b_.mid
271,Bach/Bwv001- 400 Chorales/024828b3.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024828b3.mid
272,Bach/Bwv001- 400 Chorales/014706b_.mid,159.7509765625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014706b_.mid
273,Bach/Bwv001- 400 Chorales/008606b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008606b_.mid
274,Bach/Bwv001- 400 Chorales/060800qt .mid,111.00048828125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/060800qt .mid
275,Bach/Bwv001- 400 Chorales/009606b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009606b_.mid
276,Bach/Bwv001- 400 Chorales/029000b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029000b_.mid
277,Bach/Bwv001- 400 Chorales/Bwv001.6.mid,67.894678,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv001.6.mid
278,Bach/Bwv001- 400 Chorales/028000b_.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028000b_.mid
279,Bach/Bwv001- 400 Chorales/009507b_.mid,38.4,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009507b_.mid
280,Bach/Bwv001- 400 Chorales/109100b_.mid,81.6005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/109100b_.mid
281,Bach/Bwv001- 400 Chorales/022902b_.mid,52.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/022902b_.mid
282,Bach/Bwv001- 400 Chorales/Bwv029.8.mid,69.827535,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv029.8.mid
283,Bach/Bwv001- 400 Chorales/065400b_.mid,252.390951,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065400b_.mid
284,Bach/Bwv001- 400 Chorales/016106b_.mid,49.99995,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/016106b_.mid
285,Bach/Bwv001- 400 Chorales/Bwv003.6.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv003.6.mid
286,Bach/Bwv001- 400 Chorales/017106b_.mid,100.8005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/017106b_.mid
287,Bach/Bwv001- 400 Chorales/037700b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037700b_.mid
288,Bach/Bwv001- 400 Chorales/036700b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036700b_.mid
289,Bach/Bwv001- 400 Chorales/043800b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/043800b_.mid
290,Bach/Bwv001- 400 Chorales/007807b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007807b_.mid
291,Bach/Bwv001- 400 Chorales/042800b_.mid,36.923072,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042800b_.mid
292,Bach/Bwv001- 400 Chorales/011007b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011007b_.mid
293,Bach/Bwv001- 400 Chorales/031500b_.mid,46.956456,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/031500b_.mid
294,Bach/Bwv001- 400 Chorales/030500b_.mid,54.000732421875,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/030500b_.mid
295,Bach/Bwv001- 400 Chorales/022709b_.mid,159.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/022709b_.mid
296,Bach/Bwv001- 400 Chorales/010306b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010306b_.mid
297,Bach/Bwv001- 400 Chorales/Bwv018.5.mid,45.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv018.5.mid
298,Bach/Bwv001- 400 Chorales/010406bv.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010406bv.mid
299,Bach/Bwv001- 400 Chorales/024817b2.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024817b2.mid
300,Bach/Bwv001- 400 Chorales/034800b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/034800b_.mid
301,Bach/Bwv001- 400 Chorales/035800b_.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/035800b_.mid
302,Bach/Bwv001- 400 Chorales/024833b3.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024833b3.mid
303,Bach/Bwv001- 400 Chorales/028900b_.mid,33.912996,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028900b_.mid
304,Bach/Bwv001- 400 Chorales/007514b_.mid,101.05331496972656,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007514b_.mid
305,Bach/Bwv001- 400 Chorales/029900b_.mid,46.8756103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029900b_.mid
306,Bach/Bwv001- 400 Chorales/039300b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/039300b_.mid
307,Bach/Bwv001- 400 Chorales/038300b_.mid,80.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/038300b_.mid
308,Bach/Bwv001- 400 Chorales/018506b_.mid,45.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/018506b_.mid
309,Bach/Bwv001- 400 Chorales/019506b_.mid,26.875,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019506b_.mid
310,Bach/Bwv001- 400 Chorales/007903b_.mid,148.8005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007903b_.mid
311,Bach/Bwv001- 400 Chorales/013701b_.mid,238.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/013701b_.mid
312,Bach/Bwv001- 400 Chorales/040700b_.mid,67.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040700b_.mid
313,Bach/Bwv001- 400 Chorales/Bwv027.6.mid,81.428528,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv027.6.mid
314,Bach/Bwv001- 400 Chorales/041700b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041700b_.mid
315,Bach/Bwv001- 400 Chorales/025200b_.mid,44.666622,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/025200b_.mid
316,Bach/Bwv001- 400 Chorales/065500b_.mid,244.166569,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065500b_.mid
317,Bach/Bwv001- 400 Chorales/064500b_.mid,236.84267096972656,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/064500b_.mid
318,Bach/Bwv001- 400 Chorales/008405b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008405b_.mid
319,Bach/Bwv001- 400 Chorales/036600b_.mid,46.25,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036600b_.mid
320,Bach/Bwv001- 400 Chorales/037600b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037600b_.mid
321,Bach/Bwv001- 400 Chorales/024514b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024514b_.mid
322,Bach/Bwv001- 400 Chorales/015505b_.mid,36.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/015505b_.mid
323,Bach/Bwv001- 400 Chorales/014505b_.mid,32.4,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014505b_.mid
324,Bach/Bwv001- 400 Chorales/013705b_.mid,32.884611,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/013705b_.mid
325,Bach/Bwv001- 400 Chorales/012705b_.mid,34.666632,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012705b_.mid
326,Bach/Bwv001- 400 Chorales/011506bv.mid,35.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011506bv.mid
327,Bach/Bwv001- 400 Chorales/017206ch.mid,83.2001953125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/017206ch.mid
328,Bach/Bwv001- 400 Chorales/076902b_.mid,62.72792183789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/076902b_.mid
329,Bach/Bwv001- 400 Chorales/030400b_.mid,50.625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/030400b_.mid
330,Bach/Bwv001- 400 Chorales/031400b_.mid,28.695612,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/031400b_.mid
331,Bach/Bwv001- 400 Chorales/Bwv007.7.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv007.7.mid
332,Bach/Bwv001- 400 Chorales/042900b_.mid,41.739708887695315,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042900b_.mid
333,Bach/Bwv001- 400 Chorales/010107b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010107b_.mid
334,Bach/Bwv001- 400 Chorales/014806bv.mid,31.2,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014806bv.mid
335,Bach/Bwv001- 400 Chorales/029800b_.mid,26.2506103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029800b_.mid
336,Bach/Bwv001- 400 Chorales/028800b_.mid,36.279048,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028800b_.mid
